session_id,timestamp_utc,tod_bucket,dow,src_asn,src_cc,src_isp,ip_version,prob_cgnat,port,protocol_label,flow,allowInsecure,server_build,alpn_negotiated,tls_version,cipher_chosen,ja3,ja4,utls_inferred,alpn_offered_set_hash,sni_bucket,cdn_vendor,dest_bucket,tcp_rst_seen,syn_retries,tls_alert_desc,retransmissions,tt_handshake_ms,ttfb_ms,throughput_kbps,session_duration_s,bytes_up,bytes_down,signature_based_match,protocol_state_tracking,heuristic_behavior_score,packet_size_mean,packet_size_std,packet_size_p95,interarrival_mean_ms,interarrival_std_ms,flow_duration_ms,byte_entropy,ascii_ratio_initial32,byte_freq_bin_00_31,byte_freq_bin_32_63,byte_freq_bin_64_95,byte_freq_bin_96_127,byte_freq_bin_128_159,byte_freq_bin_160_191,byte_freq_bin_192_223,byte_freq_bin_224_255,connection_pattern_bucket,payload_to_header_ratio,dns_qname_bucket,dns_rcode,dns_ttl_s,ttl_mean,fragmentation_seen,label_success,hist_success_rate_by_bucket,hist_success_rate_by_sni,hist_success_rate_by_port,hist_success_rate_by_ja3,ratio_handshake_totaldelay,ema_throughput_kbps_24h,onehot_morning,onehot_noon,onehot_evening,onehot_midnight
8a5057a1620e,2026-03-15T14:41:07Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,False,0,not_observed,0,130.202,130.202,0.749,45.727,2654,4281,1,partial,0.0,365.0,487.559,1380.0,2540.395,10382.663,45727.0,7.1076,0.3438,0.3008,0.1328,0.0742,0.0977,0.1016,0.1016,0.1074,0.084,interactive,5.5289,not_observed,not_observed,not_observed,55.579,False,0,0.0,0.0,0.0,0.0,1.0,9.403,0,1,0,0
b8b0987483c1,2026-03-15T14:41:07Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,130.576,130.576,1.626,62.091,11674,12620,1,reset,0.35,238.176,350.514,1375.0,614.763,3532.241,62091.0,6.8481,0.25,0.3691,0.1113,0.0625,0.1191,0.0742,0.0781,0.0879,0.0977,interactive,3.1925,not_observed,not_observed,not_observed,55.373,False,0,0.0,0.0,0.0,0.0,1.0,7.848,0,1,0,0
c56745978265,2026-03-15T14:41:07Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,False,0,not_observed,0,104.172,104.172,0.735,45.768,2609,4203,1,partial,0.0,400.706,574.588,1477.4,2860.477,10992.828,45768.0,7.0799,0.25,0.2871,0.1406,0.0781,0.1523,0.084,0.0918,0.0918,0.0742,interactive,6.1911,not_observed,not_observed,not_observed,55.529,False,0,0.0,0.0,0.0,0.0,1.0,6.425,0,1,0,0
acb15c1d4261,2026-03-15T14:41:07Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,False,0,not_observed,0,120.787,120.787,0.732,45.579,2564,4171,1,partial,0.0,396.176,565.476,1464.6,2848.69,10917.122,45579.0,7.1053,0.2812,0.3184,0.1113,0.0723,0.125,0.1035,0.1035,0.0859,0.0801,interactive,6.1056,not_observed,not_observed,not_observed,55.529,False,0,0.0,0.0,0.0,0.0,1.0,5.286,0,1,0,0
404333804ab4,2026-03-15T14:41:08Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,116.87,116.87,21.635,62.086,76619,167901,1,reset,0.35,364.411,311.006,1056.0,92.666,374.863,62086.0,7.1194,0.3438,0.3164,0.123,0.1035,0.1094,0.0898,0.0898,0.0957,0.0723,interactive,5.6225,not_observed,not_observed,not_observed,54.486,False,0,0.0,0.0,0.0,0.0,1.0,8.556,0,1,0,0
f8cc585df93b,2026-03-15T14:41:08Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,117.007,117.007,1.298,61.096,8084,9910,1,reset,0.35,408.955,498.669,1380.0,1420.828,7166.86,61096.0,7.0792,0.2812,0.3281,0.1543,0.0762,0.1113,0.0762,0.0879,0.082,0.084,interactive,6.5061,not_observed,not_observed,not_observed,54.909,False,0,0.0,0.0,0.0,0.0,1.0,7.104,0,1,0,0
88cbc0fcc665,2026-03-15T14:41:08Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,125.12,125.12,1.203,60.445,6688,9086,1,reset,0.35,315.48,465.379,1380.0,1233.58,6668.165,60445.0,7.0265,0.1562,0.334,0.1152,0.0996,0.1133,0.0781,0.0781,0.1035,0.0781,interactive,4.6736,not_observed,not_observed,not_observed,55.04,False,0,0.0,0.0,0.0,0.0,1.0,5.924,0,1,0,0
92d156ebe890,2026-03-15T14:41:08Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,113.881,113.881,33.98,1.487,3942,6316,1,reset,0.35,310.848,440.144,1380.0,46.462,157.359,1487.0,7.4823,0.2812,0.1992,0.1113,0.125,0.127,0.0996,0.127,0.1172,0.0938,short_burst,4.6592,not_observed,not_observed,not_observed,55.758,False,0,0.0,0.0,0.0,0.0,1.0,11.535,0,1,0,0
5fd6f8a16c37,2026-03-15T14:41:12Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,125.808,125.808,5.619,14.494,4944,10181,1,reset,0.35,458.333,565.01,1380.0,452.937,1913.448,14494.0,7.0617,0.2812,0.3203,0.1133,0.1035,0.127,0.0723,0.0742,0.1055,0.084,interactive,7.469,not_observed,not_observed,not_observed,56.242,False,0,0.0,0.0,0.0,0.0,1.0,10.352,0,1,0,0
93f9236d8bf4,2026-03-15T14:41:13Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,120.542,120.542,272.31,54.108,55008,1841772,1,reset,0.35,1044.482,553.685,1380.0,29.812,929.958,54108.0,7.1682,0.1875,0.3008,0.1152,0.0898,0.0996,0.1113,0.0684,0.1113,0.1035,interactive,18.7007,not_observed,not_observed,not_observed,60.687,False,0,0.0,0.0,0.0,0.0,1.0,62.744,0,1,0,0
253e30a45ccd,2026-03-15T14:41:13Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,117.731,117.731,6.162,12.43,5368,9574,1,reset,0.35,403.838,522.338,1380.0,345.272,1627.021,12430.0,6.9181,0.2188,0.3438,0.1523,0.0684,0.123,0.0664,0.0664,0.0898,0.0898,interactive,6.3662,not_observed,not_observed,not_observed,55.351,False,0,0.0,0.0,0.0,0.0,1.0,51.428,0,1,0,0
594113550b35,2026-03-15T14:41:13Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,125.841,125.841,6.054,12.554,5232,9500,1,reset,0.35,420.914,537.555,1380.0,369.235,1671.099,12554.0,6.9266,0.1875,0.3477,0.1348,0.0703,0.1367,0.0684,0.0664,0.0996,0.0762,interactive,6.7439,not_observed,not_observed,not_observed,55.314,False,0,0.0,0.0,0.0,0.0,1.0,42.353,0,1,0,0
f40f2eb99dfc,2026-03-15T14:41:15Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,98.491,98.491,3.211,50.852,6540,20411,1,reset,0.35,561.479,610.178,1380.0,1081.956,6502.275,50852.0,7.4516,0.3438,0.1914,0.127,0.1133,0.1367,0.1211,0.123,0.1133,0.0742,interactive,9.3964,not_observed,not_observed,not_observed,56.333,False,0,0.0,0.0,0.0,0.0,1.0,34.525,0,1,0,0
35970d5eca6e,2026-03-15T14:41:15Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,114.954,114.954,1.91,51.847,20757,12381,1,reset,0.35,581.368,724.176,2031.2,925.84,5994.052,51847.0,6.932,0.2188,0.3379,0.1133,0.0781,0.1172,0.0918,0.0703,0.1055,0.0859,interactive,9.781,not_observed,not_observed,not_observed,54.456,False,0,0.0,0.0,0.0,0.0,1.0,28.002,0,1,0,0
76127b182fe7,2026-03-15T14:41:15Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,False,0,not_observed,0,124.189,124.189,1.266,48.793,5655,7721,1,partial,0.0,209.0,325.365,888.85,774.493,3018.752,48793.0,7.4122,0.2812,0.2266,0.1133,0.123,0.1211,0.127,0.1113,0.0938,0.084,interactive,2.6172,not_observed,not_observed,not_observed,55.0,False,0,0.0,0.0,0.0,0.0,1.0,22.655,0,1,0,0
25700f7b43a4,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,129.585,129.585,169.466,0.513,5108,10867,1,reset,0.35,499.219,582.698,1380.0,16.564,34.246,513.0,7.1461,0.2188,0.3066,0.123,0.082,0.1328,0.082,0.1211,0.0859,0.0664,short_burst,8.2603,not_observed,not_observed,not_observed,55.0,False,0,0.0,0.0,0.0,0.0,1.0,52.017,0,1,0,0
93ae6e945a9e,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,122.117,122.117,7.188,17.279,8001,15526,1,reset,0.35,480.143,531.339,1380.0,359.981,1298.612,17279.0,7.4586,0.1875,0.1973,0.1133,0.1172,0.1211,0.1191,0.127,0.125,0.0801,interactive,7.8768,not_observed,not_observed,not_observed,55.51,False,0,0.0,0.0,0.0,0.0,1.0,43.051,0,1,0,0
b527ac6c7f19,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,130.783,130.783,1.66,50.867,8088,10556,1,reset,0.35,405.304,504.605,1380.0,1130.378,6744.627,50867.0,7.2783,0.2188,0.2441,0.1426,0.1152,0.1621,0.0859,0.1016,0.0762,0.0723,interactive,6.3973,not_observed,not_observed,not_observed,54.957,False,0,0.0,0.0,0.0,0.0,1.0,34.773,0,1,0,0
cdd580ab3eb3,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,108.902,108.902,3.438,50.966,141717,21903,1,reset,0.35,790.435,919.451,2688.0,247.407,2737.73,50966.0,7.1207,0.2188,0.3047,0.1367,0.0879,0.1328,0.0898,0.0723,0.0898,0.0859,interactive,13.8105,not_observed,not_observed,not_observed,54.029,False,0,0.0,0.0,0.0,0.0,1.0,28.506,0,1,0,0
f0bf46d16a8d,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,1,not_observed,0,130.382,130.382,3.379,50.683,12286,21405,1,reset,0.5,431.936,516.009,1380.0,658.218,3863.334,50683.0,6.9737,0.1875,0.3418,0.123,0.0879,0.123,0.0723,0.0879,0.1016,0.0625,interactive,6.9769,not_observed,not_observed,not_observed,54.974,False,0,0.0,0.0,0.0,0.0,1.0,23.481,0,1,0,0
070da805d29e,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,108.821,108.821,3.935,41.361,20614,20342,1,reset,0.35,576.845,654.672,1380.0,590.877,3711.156,41361.0,7.3429,0.125,0.2246,0.1055,0.1113,0.1426,0.123,0.1094,0.1113,0.0723,interactive,9.697,not_observed,not_observed,not_observed,55.211,False,0,0.0,0.0,0.0,0.0,1.0,19.572,0,1,0,0
9c774fb6e56a,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,99.179,99.179,2.007,41.477,5235,10408,1,reset,0.35,411.658,509.964,1380.0,1120.995,6456.394,41477.0,7.1421,0.2188,0.2969,0.1074,0.1172,0.082,0.0996,0.1172,0.0762,0.1035,interactive,6.5167,not_observed,not_observed,not_observed,55.158,False,0,0.0,0.0,0.0,0.0,1.0,16.059,0,1,0,0
35a14a816550,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,112.786,112.786,1.898,41.623,5096,9873,1,reset,0.35,453.606,557.975,1380.0,1300.732,6960.079,41623.0,7.0397,0.4062,0.3359,0.125,0.0957,0.1035,0.0762,0.0703,0.0879,0.1055,interactive,7.3192,not_observed,not_observed,not_observed,55.273,False,0,0.0,0.0,0.0,0.0,1.0,13.227,0,1,0,0
fa282a5c2ebb,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,119.42,119.42,2.517,51.205,11652,16110,1,reset,0.35,365.289,421.097,1380.0,682.739,4720.304,51205.0,6.9895,0.2812,0.332,0.1172,0.0762,0.1309,0.0957,0.0684,0.0918,0.0879,interactive,5.6335,not_observed,not_observed,not_observed,56.0,False,0,0.0,0.0,0.0,0.0,1.0,11.085,0,1,0,0
c2422e236a94,2026-03-15T14:41:16Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,122.54,122.54,2.012,41.383,5163,10409,1,reset,0.35,420.865,513.73,1380.0,1149.521,6528.495,41383.0,7.3997,0.25,0.2363,0.1309,0.1094,0.1211,0.1094,0.1289,0.1035,0.0605,interactive,6.6929,not_observed,not_observed,not_observed,55.351,False,0,0.0,0.0,0.0,0.0,1.0,9.27,0,1,0,0
4652487f8c2d,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,100.95,100.95,2.665,50.124,11647,16696,1,reset,0.35,349.914,456.161,1380.0,626.545,3703.837,50124.0,7.1164,0.1562,0.2891,0.1289,0.1016,0.1172,0.1133,0.0781,0.0957,0.0762,interactive,5.3385,not_observed,not_observed,not_observed,55.506,False,0,0.0,0.0,0.0,0.0,1.0,7.949,0,1,0,0
a007c0fdcd19,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,128.254,128.254,2.126,49.945,7460,13274,1,reset,0.35,383.963,470.547,1380.0,942.356,5496.248,49945.0,7.4945,0.2188,0.2383,0.1328,0.0996,0.1445,0.1094,0.1055,0.0957,0.0742,interactive,5.9893,not_observed,not_observed,not_observed,55.704,False,0,0.0,0.0,0.0,0.0,1.0,6.784,0,1,0,0
c06f799d5208,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,98.958,98.958,3.175,36.573,26082,14516,1,reset,0.35,588.377,683.435,1960.2,537.844,3046.572,36573.0,7.0068,0.375,0.3594,0.1113,0.0918,0.0996,0.0703,0.084,0.1074,0.0762,interactive,9.9182,not_observed,not_observed,not_observed,55.188,False,0,0.0,0.0,0.0,0.0,1.0,6.062,0,1,0,0
053cec00e61a,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,105.314,105.314,5.928,34.959,357834,25904,1,reset,0.35,1034.334,1028.934,2688.0,94.483,712.039,34959.0,6.939,0.2188,0.3477,0.0957,0.1074,0.0918,0.0723,0.0977,0.1016,0.0859,interactive,18.5388,not_observed,not_observed,not_observed,54.512,False,0,0.0,0.0,0.0,0.0,1.0,6.035,0,1,0,0
4a6616a6a8e6,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,121.277,121.277,41.493,1.49,4846,7728,1,reset,0.35,433.586,560.603,1380.0,53.21,186.607,1490.0,6.9133,0.1875,0.3418,0.1016,0.0781,0.123,0.082,0.0801,0.0957,0.0977,short_burst,6.9325,not_observed,not_observed,not_observed,55.172,False,0,0.0,0.0,0.0,0.0,1.0,13.127,0,1,0,0
d19d79683147,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,126.572,126.572,1.685,49.852,10265,10499,1,reset,0.35,423.755,563.368,1531.2,1038.588,5775.584,49852.0,7.4029,0.3125,0.2168,0.1289,0.1074,0.1133,0.1289,0.1289,0.1035,0.0723,interactive,6.7524,not_observed,not_observed,not_observed,55.837,False,0,0.0,0.0,0.0,0.0,1.0,10.839,0,1,0,0
797f7ca7a76f,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,113.43,113.43,47.967,1.442,4958,8646,1,reset,0.35,453.467,569.19,1380.0,49.733,183.338,1442.0,6.9344,0.2812,0.3379,0.1445,0.0781,0.1113,0.084,0.0762,0.0977,0.0703,short_burst,7.3146,not_observed,not_observed,not_observed,55.467,False,0,0.0,0.0,0.0,0.0,1.0,18.265,0,1,0,0
73a91a6cbb1a,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,112.682,112.682,47.939,1.443,4862,8647,1,reset,0.35,450.3,567.693,1380.0,49.749,183.473,1443.0,7.3847,0.1875,0.2012,0.1387,0.0977,0.127,0.1348,0.1016,0.1035,0.0957,short_burst,7.2538,not_observed,not_observed,not_observed,55.467,False,0,0.0,0.0,0.0,0.0,1.0,24.2,0,1,0,0
f61e3015a7a9,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,120.391,120.391,1.87,50.6,7149,11827,1,reset,0.35,338.857,420.878,1380.0,920.001,5439.164,50600.0,7.2121,0.3438,0.2578,0.1309,0.0859,0.1094,0.0918,0.1172,0.1055,0.1016,interactive,5.1235,not_observed,not_observed,not_observed,55.429,False,0,0.0,0.0,0.0,0.0,1.0,19.734,0,1,0,0
29cd486b2ffe,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,129.098,129.098,2.141,50.579,8224,13539,1,reset,0.35,306.521,406.059,1330.0,722.551,4695.165,50579.0,6.8415,0.3125,0.3672,0.1309,0.082,0.1055,0.0703,0.0918,0.0859,0.0664,interactive,4.5041,not_observed,not_observed,not_observed,56.563,False,0,0.0,0.0,0.0,0.0,1.0,16.215,0,1,0,0
c5fbed9f1a18,2026-03-15T14:41:17Z,noon,6,UNKNOWN,UNKNOWN,UNKNOWN,ipv4,False,2097,vless-tcp-tls,not_applicable,False,xray-core 1.8.24,not_observed,TLS 1.3,not_observed,not_observed,t13d1516h2_8daaf6152771_d8a2da3f94cd,not_observed,not_observed,ourbluesky_front,Origin,ourbluesky_front,True,0,not_observed,0,109.265,109.265,3.05,50.694,9999,19325,1,reset,0.35,362.025,434.76,1380.0,633.675,4570.893,50694.0,7.4271,0.3125,0.207,0.1348,0.1191,0.1523,0.0938,0.1055,0.1074,0.0801,interactive,5.5712,not_observed,not_observed,not_observed,55.506,False,0,0.0,0.0,0.0,0.0,1.0,13.582,0,1,0,0
